SVCCD,Description,CPT,Gross.Charge,As.of.Date,DISCOUNTED.CASH.PRICE.INPATIENT,DISCOUNTED.CASH.PRICE.OUTPATIENT,DE.IDENTIFIED.MIN,DE.IDENTIFIED.MAX,BC.BS.TN.Preferred,BC.BS.TN.Select,BC.BS.TN.CHS.Employees,CIGNA,Aetna,Humana,Centene.Ambetter.HIX,Multiplan,UHC.Comm.Plan.Americhoice.MCD,Amerigroup.MCD,BC.BS...BlueCare.MCD,Humana.Gold.Choice.MCR,United.Healthcare...Secure.MCR,BCBS.MCR,HealthSpring.CIGNA.MCR,Amerigroup.MCR,Aetna.MCR,Wellcare.MCR
SURG,Anus surgery procedure,46999,16590.045,1/22/2022,3807.415328,3807.415328,1061.76288,6353.987235,3168.698595,2189.88594,3633.219855,3450.72936,3848.89044,2189.88594,3035.978235,6353.987235,1376.973735,1393.56378,1061.76288,1824.90495,1841.494995,1891.26513,2156.70585,1924.44522,2007.395445,1874.675085
SURG,Needle biopsy of liver,47000,11720.74684,1/22/2022,2689.9114,2689.9114,750.1277979,4489.046041,2238.662647,1547.138583,2566.843558,2437.915343,2719.213267,1547.138583,2144.896672,4489.046041,972.8219879,984.5427347,750.1277979,1289.282153,1301.002899,1336.16514,1523.697089,1359.606634,1418.210368,1324.444393
SURG,Needle biopsy liver add-on,47001,28633.11,1/22/2022,6571.298745,6571.298745,1832.51904,10966.48113,5468.92401,3779.57052,6270.65109,5955.68688,6642.88152,3779.57052,5239.85913,10966.48113,2376.54813,2405.18124,1832.51904,3149.6421,3178.27521,3264.17454,3722.3043,3321.44076,3464.60631,3235.54143
SURG,Laparoscope procedure liver,47379,25748.62333,1/22/2022,5909.309055,5909.309055,1647.911893,9861.722737,4917.987057,3398.81828,5638.94851,5355.713653,5973.680613,3398.81828,4711.99807,9861.722737,2137.135737,2162.88436,1647.911893,2832.348567,2858.09719,2935.34306,3347.321033,2986.840307,3115.583423,2909.594437
SURG,Percut ablate liver rf,47382,38583.315,1/22/2022,8854.870793,8854.870793,2469.33216,14777.40965,7369.413165,5092.99758,8449.745985,8025.32952,8951.32908,5092.99758,7060.746645,14777.40965,3202.415145,3240.99846,2469.33216,4244.16465,4282.747965,4398.49791,5015.83095,4475.66454,4668.581115,4359.914595
SURG,Injection for cholangiogram,47531,41912.345,1/22/2022,9618.883178,9618.883178,2682.39008,16052.42814,8005.257895,5532.42954,9178.803555,8717.76776,9723.66404,5532.42954,7669.959135,16052.42814,3478.724635,3520.63698,2682.39008,4610.35795,4652.270295,4778.00733,5448.60485,4861.83202,5071.393745,4736.094985
SURG,Injection for cholangiogram,47532,31178.725,1/22/2022,7155.517388,7155.517388,1995.4384,11941.45168,5955.136475,4115.5917,6828.140775,6485.1748,7233.4642,4115.5917,5705.706675,11941.45168,2587.834175,2619.0129,1995.4384,3429.65975,3460.838475,3554.37465,4053.23425,3616.7321,3772.625725,3523.195925
SURG,Plmt biliary drainage cath,47534,43753.87,1/22/2022,10041.51317,10041.51317,2800.24768,16757.73221,8356.98917,5775.51084,9582.09753,9100.80496,10150.89784,5775.51084,8006.95821,16757.73221,3631.57121,3675.32508,2800.24768,4812.9257,4856.67957,4987.94118,5688.0031,5075.44892,5294.21827,4944.18731
SURG,Removal biliary drg cath,47537,2803.2,1/22/2022,643.3344,643.3344,179.4048,1073.6256,535.4112,370.0224,613.9008,583.0656,650.3424,370.0224,512.9856,1073.6256,232.6656,235.4688,179.4048,308.352,311.1552,319.5648,364.416,325.1712,339.1872,316.7616
SURG,Dilate biliary duct/ampulla,47542,43753.87,1/22/2022,10041.51317,10041.51317,2800.24768,16757.73221,8356.98917,5775.51084,9582.09753,9100.80496,10150.89784,5775.51084,8006.95821,16757.73221,3631.57121,3675.32508,2800.24768,4812.9257,4856.67957,4987.94118,5688.0031,5075.44892,5294.21827,4944.18731
SURG,Removal duct glbldr calculi,47544,43753.87,1/22/2022,10041.51317,10041.51317,2800.24768,16757.73221,8356.98917,5775.51084,9582.09753,9100.80496,10150.89784,5775.51084,8006.95821,16757.73221,3631.57121,3675.32508,2800.24768,4812.9257,4856.67957,4987.94118,5688.0031,5075.44892,5294.21827,4944.18731
SURG,Laparoscopic cholecystectomy,47562,22064.33978,1/22/2022,5063.765979,5063.765979,1412.117746,8450.642135,4214.288898,2912.492851,4832.090411,4589.382674,5118.926828,2912.492851,4037.774179,8450.642135,1831.340202,1853.404541,1412.117746,2427.077376,2449.141715,2515.334735,2868.364171,2559.463414,2669.785113,2493.270395
SURG,Laparo cholecystectomy/graph,47563,23521.87767,1/22/2022,5398.270926,5398.270926,1505.400171,9008.879149,4492.678636,3104.887853,5151.291211,4892.550556,5457.07562,3104.887853,4304.503614,9008.879149,1952.315847,1975.837725,1505.400171,2587.406544,2610.928422,2681.494055,3057.844098,2728.53781,2846.147199,2657.972177
SURG,Bile tract surgery procedure,47999,33431.58,1/22/2022,7672.54761,7672.54761,2139.62112,12804.29514,6385.43178,4412.96856,7321.51602,6953.76864,7756.12656,4412.96856,6117.97914,12804.29514,2774.82114,2808.25272,2139.62112,3677.4738,3710.90538,3811.20012,4346.1054,3878.06328,4045.22118,3777.76854
SURG,Needle biopsy pancreas,48102,12210.72,1/22/2022,2802.36024,2802.36024,781.48608,4676.70576,2332.24752,1611.81504,2674.14768,2539.82976,2832.88704,1611.81504,2234.56176,4676.70576,1013.48976,1025.70048,781.48608,1343.1792,1355.38992,1392.02208,1587.3936,1416.44352,1477.49712,1379.81136
SURG,Exploration of abdomen,49000,37666.17,1/22/2022,8644.386015,8644.386015,2410.63488,14426.14311,7194.23847,4971.93444,8248.89123,7834.56336,8738.55144,4971.93444,6892.90911,14426.14311,3126.29211,3163.95828,2410.63488,4143.2787,4180.94487,4293.94338,4896.6021,4369.27572,4557.60657,4256.27721
SURG,Abd paracentesis w/imaging,49083,3594.542,1/22/2022,824.947389,824.947389,230.050688,1376.709586,686.557522,474.479544,787.204698,747.664736,833.933744,474.479544,657.801186,1376.709586,298.346986,301.941528,230.050688,395.39962,398.994162,409.777788,467.29046,416.966872,434.939582,406.183246
SURG,Biopsy abdominal mass,49180,11125.09111,1/22/2022,2553.20841,2553.20841,712.0058311,4260.909896,2124.892402,1468.512027,2436.394953,2314.018951,2581.021138,1468.512027,2035.891673,4260.909896,923.3825622,934.5076533,712.0058311,1223.760022,1234.885113,1268.260387,1446.261844,1290.510569,1346.136024,1257.135296
SURG,Sclerotx fluid collection,49185,6780.03,1/22/2022,1556.016885,1556.016885,433.92192,2596.75149,1294.98573,894.96396,1484.82657,1410.24624,1572.96696,894.96396,1240.74549,2596.75149,562.74249,569.52252,433.92192,745.8033,752.58333,772.92342,881.4039,786.48348,820.38363,766.14339
SURG,Diag laparo separate proc,49320,22080.47692,1/22/2022,5067.469454,5067.469454,1413.150523,8456.822662,4217.371092,2914.622954,4835.624446,4592.7392,5122.670646,2914.622954,4040.727277,8456.822662,1832.679585,1854.760062,1413.150523,2428.852462,2450.932938,2517.174369,2870.462,2561.335323,2671.737708,2495.093892
SURG,Laparoscopy aspiration,49322,23245.85111,1/22/2022,5334.92283,5334.92283,1487.734471,8903.160976,4439.957562,3068.452347,5090.841393,4835.137031,5393.037458,3068.452347,4253.990753,8903.160976,1929.405642,1952.651493,1487.734471,2557.043622,2580.289473,2650.027027,3021.960644,2696.518729,2812.747984,2626.781176
SURG,Laparo proc abdm/per/oment,49329,35312.10615,1/22/2022,8104.128362,8104.128362,2259.974794,13524.53666,6744.612275,4661.198012,7733.351248,7344.91808,8192.408628,4661.198012,6462.115426,13524.53666,2930.904811,2966.216917,2259.974794,3884.331677,3919.643783,4025.580102,4590.5738,4096.204314,4272.764845,3990.267995
SURG,Image cath fluid peri/retro,49406,15389.46,1/22/2022,3531.88107,3531.88107,984.92544,5894.16318,2939.38686,2031.40872,3370.29174,3201.00768,3570.35472,2031.40872,2816.27118,5894.16318,1277.32518,1292.71464,984.92544,1692.8406,1708.23006,1754.39844,2000.6298,1785.17736,1862.12466,1739.00898
SURG,Remove tunneled ip cath,49422,15639.15,1/22/2022,3589.184925,3589.184925,1000.9056,5989.79445,2987.07765,2064.3678,3424.97385,3252.9432,3628.2828,2064.3678,2861.96445,5989.79445,1298.04945,1313.6886,1000.9056,1720.3065,1735.94565,1782.8631,2033.0895,1814.1414,1892.33715,1767.22395
SURG,Replace g/c tube perc,49450,4860.66,1/22/2022,1115.52147,1115.52147,311.08224,1861.63278,928.38606,641.60712,1064.48454,1011.01728,1127.67312,641.60712,889.50078,1861.63278,403.43478,408.29544,311.08224,534.6726,539.53326,554.11524,631.8858,563.83656,588.13986,549.25458
SURG,Replace duod/jej tube perc,49451,4165.39,1/22/2022,955.957005,955.957005,266.58496,1595.34437,795.58949,549.83148,912.22041,866.40112,966.37048,549.83148,762.26637,1595.34437,345.72737,349.89276,266.58496,458.1929,462.35829,474.85446,541.5007,483.18524,504.01219,470.68907
SURG,Fluoro exam of g/colon tube,49465,3970.3475,1/22/2022,911.1947513,911.1947513,254.10224,1520.643093,758.3363725,524.08587,869.5061025,825.83228,921.12062,524.08587,726.5735925,1520.643093,329.5388425,333.50919,254.10224,436.738225,440.7085725,452.619615,516.145175,460.56031,480.41204750000003,448.6492675
SURG,Prp i/hern init reduc >5 yr,49505,19943.32882,1/22/2022,4576.993965,4576.993965,1276.373045,7638.294939,3809.175805,2632.519405,4367.589012,4148.212395,4626.852287,2632.519405,3649.629175,7638.294939,1655.296292,1675.239621,1276.373045,2193.766171,2213.709499,2273.539486,2592.632747,2313.426144,2413.142788,2253.596157
SURG,Rerepair ing hernia reduce,49520,27028.84,1/22/2022,6203.11878,6203.11878,1729.84576,10352.04572,5162.50844,3567.80688,5919.31596,5621.99872,6270.69088,3567.80688,4946.27772,10352.04572,2243.39372,2270.42256,1729.84576,2973.1724,3000.20124,3081.28776,3513.7492,3135.34544,3270.48964,3054.25892
SURG,Rpr ventral hern init reduc,49560,20042.62667,1/22/2022,4599.78282,4599.78282,1282.728107,7676.326013,3828.141693,2645.62672,4389.33524,4168.866347,4649.889387,2645.62672,3667.80068,7676.326013,1663.538013,1683.58064,1282.728107,2204.688933,2224.73156,2284.85944,2605.541467,2324.944693,2425.157827,2264.816813
SURG,Rerepair ventrl hern reduce,49565,23162.6,1/22/2022,5315.8167,5315.8167,1482.4064,8871.2758,4424.0566,3057.4632,5072.6094,4817.8208,5373.7232,3057.4632,4238.7558,8871.2758,1922.4958,1945.6584,1482.4064,2547.886,2571.0486,2640.5364,3011.138,2686.8616,2802.6746,2617.3738
SURG,Hernia repair w/mesh,49568,23053.7075,1/22/2022,5290.825871,5290.825871,1475.43728,8829.569973,4403.258133,3043.08939,5048.761943,4795.17116,5348.46014,3043.08939,4218.828473,8829.569973,1913.457723,1936.51143,1475.43728,2535.907825,2558.961533,2628.122655,2996.981975,2674.23007,2789.498608,2605.068948
SURG,Rpr umbil hern reduc > 5 yr,49585,18531.5,1/22/2022,4252.97925,4252.97925,1186.016,7097.5645,3539.5165,2446.158,4058.3985,3854.552,4299.308,2446.158,3391.2645,7097.5645,1538.1145,1556.646,1186.016,2038.465,2056.9965,2112.591,2409.095,2149.654,2242.3115,2094.0595
SURG,Rpr umbil hern block > 5 yr,49587,17868.72333,1/22/2022,4100.872005,4100.872005,1143.598293,6843.721037,3412.926157,2358.67148,3913.25041,3716.694453,4145.543813,2358.67148,3269.97637,6843.721037,1483.104037,1500.97276,1143.598293,1965.559567,1983.42829,2037.03446,2322.934033,2072.771907,2162.115523,2019.165737
SURG,Lap ing hernia repair init,49650,24751.95524,1/22/2022,5680.573727,5680.573727,1584.125135,9479.998856,4727.62345,3267.258091,5420.678197,5148.40669,5742.453615,3267.258091,4529.607809,9479.998856,2054.412285,2079.16424,1584.125135,2722.715076,2747.467031,2821.722897,3217.754181,2871.226808,2994.986584,2796.970942
SURG,Lap ing hernia repair recur,49651,31523.975,1/22/2022,7234.752263,7234.752263,2017.5344,12073.68243,6021.079225,4161.1647,6903.750525,6556.9868,7313.5622,4161.1647,5768.887425,12073.68243,2616.489925,2648.0139,2017.5344,3467.63725,3499.161225,3593.73315,4098.11675,3656.7811,3814.400975,3562.209175
SURG,Lap vent/abd hernia repair,49652,28942.76,1/22/2022,6642.36342,6642.36342,1852.33664,11085.07708,5528.06716,3820.44432,6338.46444,6020.09408,6714.72032,3820.44432,5296.52508,11085.07708,2402.24908,2431.19184,1852.33664,3183.7036,3212.64636,3299.47464,3762.5588,3357.36016,3502.07396,3270.53188
SURG,Lap vent/abd hern proc comp,49653,28169.68,1/22/2022,6464.94156,6464.94156,1802.85952,10788.98744,5380.40888,3718.39776,6169.15992,5859.29344,6535.36576,3718.39776,5155.05144,10788.98744,2338.08344,2366.25312,1802.85952,3098.6648,3126.83448,3211.34352,3662.0584,3267.68288,3408.53128,3183.17384
SURG,Lap inc hernia repair,49654,32056.82438,1/22/2022,7357.041194,7357.041194,2051.63676,12277.76374,6122.853456,4231.500818,7020.444538,6667.81947,7437.183255,4231.500818,5866.398861,12277.76374,2660.716423,2692.773248,2051.63676,3526.250681,3558.307506,3654.477979,4167.387169,3718.591628,3878.875749,3622.421154
SURG,Lap inc hern repair comp,49655,24616.1725,1/22/2022,5649.411589,5649.411589,1575.43504,9427.994068,4701.688948,3249.33477,5390.941778,5120.16388,5710.95202,3249.33477,4504.759568,9427.994068,2043.142318,2067.75849,1575.43504,2707.778975,2732.395148,2806.243665,3200.102425,2855.47601,2978.556873,2781.627493
SURG,Lap inc hernia repair recur,49656,29358.62,1/22/2022,6737.80329,6737.80329,1878.95168,11244.35146,5607.49642,3875.33784,6429.53778,6106.59296,6811.19984,3875.33784,5372.62746,11244.35146,2436.76546,2466.12408,1878.95168,3229.4482,3258.80682,3346.88268,3816.6206,3405.59992,3552.39302,3317.52406
SURG,Lap inc hern recur comp,49657,21334.98,1/22/2022,4896.37791,4896.37791,1365.43872,8171.29734,4074.98118,2816.21736,4672.36062,4437.67584,4949.71536,2816.21736,3904.30134,8171.29734,1770.80334,1792.13832,1365.43872,2346.8478,2368.18278,2432.18772,2773.5474,2474.85768,2581.53258,2410.85274
SURG,Abdomen surgery procedure,49999,25343.15,1/22/2022,5816.252925,5816.252925,1621.9616,9706.42645,4840.54165,3345.2958,5550.14985,5271.3752,5879.6108,3345.2958,4637.79645,9706.42645,2103.48145,2128.8246,1621.9616,2787.7465,2813.08965,2889.1191,3294.6095,2939.8054,3066.52115,2863.77595
SURG,Removal of kidney stone,50081,57490.89,1/22/2022,13194.15926,13194.15926,3679.41696,22019.01087,10980.75999,7588.79748,12590.50491,11958.10512,13337.88648,7588.79748,10520.83287,22019.01087,4771.74387,4829.23476,3679.41696,6323.9979,6381.48879,6553.96146,7473.8157,6668.94324,6956.39769,6496.47057
SURG,Renal biopsy perq,50200,63681.94,1/22/2022,14615.00523,14615.00523,4075.64416,24390.18302,12163.250539999999,8406.01608,13946.34486,13245.84352,14774.21008,8406.01608,11653.79502,24390.18302,5285.60102,5349.28296,4075.64416,7005.0134,7068.69534,7259.74116,8278.6522,7387.10504,7705.51474,7196.05922
SURG,Drainage of kidney lesion,50390,13745.42,1/22/2022,3154.57389,3154.57389,879.70688,5264.49586,2625.37522,1814.39544,3010.24698,2859.04736,3188.93744,1814.39544,2515.41186,5264.49586,1140.86986,1154.61528,879.70688,1511.9962,1525.74162,1566.97788,1786.9046,1594.46872,1663.19582,1553.23246
SURG,Fragmenting of kidney stone,50590,39826.78308,1/22/2022,9140.246716,9140.246716,2548.914117,15253.65792,7606.915568,5257.135366,8722.065494,8283.97088,9239.813674,5257.135366,7288.301303,15253.65792,3305.622995,3345.449778,2548.914117,4380.946138,4420.772922,4540.253271,5177.4818,4619.906837,4819.040752,4500.426488
SURG,Perc rf ablate renal tumor,50592,81312.68,1/22/2022,18661.26006,18661.26006,5204.01152,31142.75644,15530.72188,10733.27376,17807.47692,16913.03744,18864.54176,10733.27376,14880.22044,31142.75644,6748.95244,6830.26512,5204.01152,8944.3948,9025.70748,9269.64552,10570.6484,9432.27088,9838.83428,9188.33284
SURG,Perc cryo ablate renal tum,50593,57348.096,1/22/2022,13161.38803,13161.38803,3670.278144,21964.32077,10953.48634,7569.948672,12559.23302,11928.40397,13304.75827,7569.948672,10494.70157,21964.32077,4759.891968,4817.240064,3670.278144,6308.29056,6365.638656,6537.682944,7455.25248,6652.379136,6939.119616,6480.334848
SURG,Plmt ureteral stent prq,50693,31691.69,1/22/2022,7273.242855,7273.242855,2028.26816,12137.91727,6053.11279,4183.30308,6940.48011,6591.87152,7352.47208,4183.30308,5799.57927,12137.91727,2630.41027,2662.10196,2028.26816,3486.0859,3517.77759,3612.85266,4119.9197,3676.23604,3834.69449,3581.16097
SURG,Drain bl w/cath insertion,51102,1740.11,1/22/2022,399.355245,399.355245,111.36704,666.46213,332.36101,229.69452,381.08409,361.94288,403.70552,229.69452,318.44013,666.46213,144.42913,146.16924,111.36704,191.4121,193.15221,198.37254,226.2143,201.85276,210.55331,196.63243
SURG,Irrigation of bladder,51700,8879.07,1/22/2022,2037.746565,2037.746565,568.26048,3400.68381,1695.90237,1172.03724,1944.51633,1846.84656,2059.94424,1172.03724,1624.86981,3400.68381,736.96281,745.84188,568.26048,976.6977,985.57677,1012.21398,1154.2791,1029.97212,1074.36747,1003.33491
SURG,Insert bladder catheter,51701,7718.462,1/22/2022,1771.387029,1771.387029,493.981568,2956.170946,1474.226242,1018.836984,1690.343178,1605.440096,1790.683184,1018.836984,1412.478546,2956.170946,640.632346,648.350808,493.981568,849.03082,856.749282,879.904668,1003.40006,895.341592,933.933902,872.186206
SURG,Insert temp bladder cath,51702,10521.09607,1/22/2022,2414.591548,2414.591548,673.3501486,4029.579795,2009.52935,1388.784681,2304.12004,2188.387983,2440.894289,1388.784681,1925.360581,4029.579795,873.2509739,883.77207,673.3501486,1157.320568,1167.841664,1199.404952,1367.742489,1220.447144,1273.052625,1188.883856
SURG,Treatment of bladder lesion,51720,15488.62,1/22/2022,3554.63829,3554.63829,991.27168,5932.14146,2958.32642,2044.49784,3392.00778,3221.63296,3593.35984,2044.49784,2834.41746,5932.14146,1285.55546,1301.04408,991.27168,1703.7482,1719.23682,1765.70268,2013.5206,1796.67992,1874.12302,1750.21406
SURG,Laparo sling operation,51992,72844.01,1/22/2022,16717.7003,16717.7003,4662.01664,27899.25583,13913.20591,9615.40932,15952.83819,15151.55408,16899.81032,9615.40932,13330.45383,27899.25583,6046.05283,6118.89684,4662.01664,8012.8411,8085.68511,8304.21714,9469.7213,8449.90516,8814.12521,8231.37313
SURG,Cystoscopy,52000,19469.244,1/22/2022,4468.191498,4468.191498,1246.031616,7456.720452,3718.625604,2569.940208,4263.764436,4049.602752,4516.864608,2569.940208,3562.871652,7456.720452,1615.947252,1635.416496,1246.031616,2141.61684,2161.086084,2219.493816,2531.00172,2258.432304,2355.778524,2200.024572
SURG,Cystoscopy removal of clots,52001,14530.48,1/22/2022,3334.74516,3334.74516,929.95072,5565.17384,2775.32168,1918.02336,3182.17512,3022.33984,3371.07136,1918.02336,2659.07784,5565.17384,1206.02984,1220.56032,929.95072,1598.3528,1612.88328,1656.47472,1888.9624,1685.53568,1758.18808,1641.94424
SURG,Cystoscopy & ureter catheter,52005,37044.17,1/22/2022,8501.637015,8501.637015,2370.82688,14187.91711,7075.43647,4889.83044,8112.67323,7705.18736,8594.24744,4889.83044,6779.08311,14187.91711,3074.66611,3111.71028,2370.82688,4074.8587,4111.90287,4223.03538,4815.7421,4297.12372,4482.34457,4185.99121
SURG,Cystoscopy w/biopsy(s),52204,15124.44,1/22/2022,3471.05898,3471.05898,967.96416,5792.66052,2888.76804,1996.42608,3312.25236,3145.88352,3508.87008,1996.42608,2767.77252,5792.66052,1255.32852,1270.45296,967.96416,1663.6884,1678.81284,1724.18616,1966.1772,1754.43504,1830.05724,1709.06172
SURG,Cystoscopy and treatment,52214,21329.81,1/22/2022,4895.191395,4895.191395,1365.10784,8169.31723,4073.99371,2815.53492,4671.22839,4436.60048,4948.51592,2815.53492,3903.35523,8169.31723,1770.37423,1791.70404,1365.10784,2346.2791,2367.60891,2431.59834,2772.8753,2474.25796,2580.90701,2410.26853
SURG,Cystoscopy and treatment,52224,14642.495,1/22/2022,3360.452603,3360.452603,937.11968,5608.075585,2796.716545,1932.80934,3206.706405,3045.63896,3397.05884,1932.80934,2679.576585,5608.075585,1215.327085,1229.96958,937.11968,1610.67445,1625.316945,1669.24443,1903.52435,1698.52942,1771.7418950000001,1654.601935
SURG,Cystoscopy and treatment,52234,17425.285,1/22/2022,3999.102908,3999.102908,1115.21824,6673.884155,3328.229435,2300.13762,3816.137415,3624.45928,4042.66612,2300.13762,3188.827155,6673.884155,1446.298655,1463.72394,1115.21824,1916.78135,1934.206635,1986.48249,2265.28705,2021.33306,2108.459485,1969.057205
SURG,Cystoscopy and treatment,52235,22089.3375,1/22/2022,5069.502956,5069.502956,1413.7176,8460.216263,4219.063463,2915.79255,4837.564913,4594.5822,5124.7263,2915.79255,4042.348763,8460.216263,1833.415013,1855.50435,1413.7176,2429.827125,2451.916463,2518.184475,2871.613875,2562.36315,2672.809838,2496.095138
SURG,Cystoscopy and treatment,52240,27891.23,1/22/2022,6401.037285,6401.037285,1785.03872,10682.34109,5327.22493,3681.64236,6108.17937,5801.37584,6470.76536,3681.64236,5104.09509,10682.34109,2314.97209,2342.86332,1785.03872,3068.0353,3095.92653,3179.60022,3625.8599,3235.38268,3374.83883,3151.70899
SURG,Cystoscopy and treatment,52260,26232.19563,1/22/2022,6020.288896,6020.288896,1678.86052,10046.93092,5010.349364,3462.649823,5744.850842,5456.29669,6085.869385,3462.649823,4800.491799,10046.93092,2177.272237,2203.504433,1678.86052,2885.541519,2911.773714,2990.470301,3410.185431,3042.934693,3174.095671,2964.238106
SURG,Cystoscopy and treatment,52276,14881.93,1/22/2022,3415.402935,3415.402935,952.44352,5699.77919,2842.44863,1964.41476,3259.14267,3095.44144,3452.60776,1964.41476,2723.39319,5699.77919,1235.20019,1250.08212,952.44352,1637.0123,1651.89423,1696.54002,1934.6509,1726.30388,1800.71353,1681.65809
SURG,Cystoscopy and treatment,52281,17113.73,1/22/2022,3927.601035,3927.601035,1095.27872,6554.55859,3268.72243,2259.01236,3747.90687,3559.65584,3970.38536,2259.01236,3131.81259,6554.55859,1420.43959,1437.55332,1095.27872,1882.5103,1899.62403,1950.96522,2224.7849,1985.19268,2070.76133,1933.85149
SURG,Cystoscopy and treatment,52290,16359.195,1/22/2022,3754.435252,3754.435252,1046.98848,6265.571685,3124.606245,2159.41374,3582.663705,3402.71256,3795.33324,2159.41374,2993.732685,6265.571685,1357.813185,1374.17238,1046.98848,1799.51145,1815.870645,1864.94823,2126.69535,1897.66662,1979.462595,1848.589035
SURG,Cystoscopy and treatment,52320,26719.96,1/22/2022,6132.23082,6132.23082,1710.07744,10233.74468,5103.51236,3527.03472,5851.67124,5557.75168,6199.03072,3527.03472,4889.75268,10233.74468,2217.75668,2244.47664,1710.07744,2939.1956,2965.91556,3046.07544,3473.5948,3099.51536,3233.11516,3019.35548
SURG,Cystoscopy and treatment,52332,26939.87438,1/22/2022,6182.701169,6182.701169,1724.15196,10317.97189,5145.516006,3556.063418,5899.832488,5603.49387,6250.050855,3556.063418,4929.997011,10317.97189,2236.009573,2262.949448,1724.15196,2963.386181,2990.326056,3071.145679,3502.183669,3125.025428,3259.724799,3044.205804
SURG,Cysto w/ureter stricture tx,52341,33501.13,1/22/2022,7688.509335,7688.509335,2144.07232,12830.93279,6398.71583,4422.14916,7336.74747,6968.23504,7772.26216,4422.14916,6130.70679,12830.93279,2780.59379,2814.09492,2144.07232,3685.1243,3718.62543,3819.12882,4355.1469,3886.13108,4053.63673,3785.62769
SURG,Cysto/uretero stricture tx,52344,21231.47,1/22/2022,4872.622365,4872.622365,1358.81408,8131.65301,4055.21077,2802.55404,4649.69193,4416.14576,4925.70104,2802.55404,3885.35901,8131.65301,1762.21201,1783.44348,1358.81408,2335.4617,2356.69317,2420.38758,2760.0911,2462.85052,2569.00787,2399.15611
SURG,Cystouretero & or pyeloscope,52351,23748.76,1/22/2022,5450.34042,5450.34042,1519.92064,9095.77508,4536.01316,3134.83632,5200.97844,4939.74208,5509.71232,3134.83632,4346.02308,9095.77508,1971.14708,1994.89584,1519.92064,2612.3636,2636.11236,2707.35864,3087.3388,2754.85616,2873.59996,2683.60988
SURG,Cystouretero w/stone remove,52352,19062.032,1/22/2022,4374.736344,4374.736344,1219.970048,7300.758256,3640.848112,2516.188224,4174.585008,3964.902656,4422.391424,2516.188224,3488.351856,7300.758256,1582.148656,1601.210688,1219.970048,2096.82352,2115.885552,2173.071648,2478.06416,2211.195712,2306.505872,2154.009616
SURG,Cystouretero w/lithotripsy,52353,23334.22091,1/22/2022,5355.203699,5355.203699,1493.390138,8937.006608,4456.836194,3080.11716,5110.194379,4853.517949,5413.539251,3080.11716,4270.162426,8937.006608,1936.740335,1960.074556,1493.390138,2566.7643,2590.098521,2660.101184,3033.448718,2706.769625,2823.44073,2636.766963
SURG,Cystouretero w/biopsy,52354,21030.88,1/22/2022,4826.58696,4826.58696,1345.97632,8054.82704,4016.89808,2776.07616,4605.76272,4374.42304,4879.16416,2776.07616,3848.65104,8054.82704,1745.56304,1766.59392,1345.97632,2313.3968,2334.42768,2397.52032,2734.0144,2439.58208,2544.73648,2376.48944
SURG,Cysto/uretero w/lithotripsy,52356,24539.44231,1/22/2022,5631.80201,5631.80201,1570.524308,9398.606404,4687.033481,3239.206385,5374.137865,5104.204,5693.150615,3239.206385,4490.717942,9398.606404,2036.773712,2061.313154,1570.524308,2699.338654,2723.878096,2797.496423,3190.1275,2846.575308,2969.272519,2772.956981
SURG,Prostatectomy (turp),52601,20354.85,1/22/2022,4671.438075,4671.438075,1302.7104,7795.90755,3887.77635,2686.8402,4457.71215,4233.8088,4722.3252,2686.8402,3724.93755,7795.90755,1689.45255,1709.8074,1302.7104,2239.0335,2259.38835,2320.4529000000002,2646.1305,2361.1626,2462.93685,2300.09805
SURG,Remove prostate regrowth,52630,17877.12,1/22/2022,4102.79904,4102.79904,1144.13568,6846.93696,3414.52992,2359.77984,3915.08928,3718.44096,4147.49184,2359.77984,3271.51296,6846.93696,1483.80096,1501.67808,1144.13568,1966.4832,1984.36032,2037.99168,2324.0256,2073.74592,2163.13152,2020.11456
SURG,Laser surgery of prostate,52648,33586.855,1/22/2022,7708.183223,7708.183223,2149.55872,12863.76547,6415.089305,4433.46486,7355.521245,6986.06584,7792.15036,4433.46486,6146.394465,12863.76547,2787.708965,2821.29582,2149.55872,3694.55405,3728.140905,3828.90147,4366.29115,3896.07518,4064.009455,3795.314615
SURG,Prostate laser enucleation,52649,32219.2525,1/22/2022,7394.318449,7394.318449,2062.03216,12339.97371,6153.877228,4252.94133,7056.016298,6701.60452,7474.86658,4252.94133,5896.123208,12339.97371,2674.197958,2706.41721,2062.03216,3544.117775,3576.337028,3672.994785,4188.502825,3737.43329,3898.529553,3640.775533
SURG,Removal of urethra lesion,53235,18612.17,1/22/2022,4271.493015,4271.493015,1191.17888,7128.46111,3554.92447,2456.80644,4076.06523,3871.33136,4318.02344,2456.80644,3406.02711,7128.46111,1544.81011,1563.42228,1191.17888,2047.3387,2065.95087,2121.78738,2419.5821,2159.01172,2252.07257,2103.17521
SURG,Circum 28 days or older,54161,17927.33,1/22/2022,4114.322235,4114.322235,1147.34912,6866.16739,3424.12003,2366.40756,3926.08527,3728.88464,4159.14056,2366.40756,3280.70139,6866.16739,1487.96839,1505.89572,1147.34912,1972.0063,1989.93363,2043.71562,2330.5529,2079.57028,2169.20693,2025.78829
