file_create_date,run_id,name,tax_id,code,code.type,code.description,payer,patient_class,gross.charge,de.identified.minimum.negotiated.charge,payer.specific.negotiated.charge,de.identified.maximum.negotiated.charge,discounted.cash.price
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0255,revCode,Pharmacy Drugs incident to radiology,other federal insurance,O,19.34,1.43,168.87,216.59,9.67
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,88311,cpt,Preparation of tissue for examination by removing any calcium present,other federal insurance,O,28.00,8.59,8.59,8.59,14.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,87798,cpt,"Detection test by nucleic acid for organism, amplified probe technique",other federal insurance,O,891.00,30.79,36.84,388.80,445.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,76536,cpt,Ultrasound of head and neck,other federal insurance,O,460.00,56.56,99.33,391.00,230.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,385,ms-drg,inflammatory bowel disease with mcc,other federal insurance,I,19462.54,10243.21,10243.21,12221.38,9731.27
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,45378,cpt,Diagnostic Colonoscopy,other federal insurance,O,1427.98,120.46,730.17,1747.00,713.99
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,196,ms-drg,interstitial lung disease with mcc,other federal insurance,I,21317.39,10057.98,11127.56,14713.41,10658.70
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,82378,cpt,Carcinoembryonic antigen (CEA) protein level,other federal insurance,O,137.00,17.97,19.91,116.45,68.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,52240,cpt,Destruction and/or removal of large growths of the bladder using an endoscope,other federal insurance,O,7466.90,1779.13,4058.71,4058.71,3733.45
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0370,revCode,Anesthesia General,other federal insurance,O,561.00,168.33,168.33,561.00,280.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0420,revCode,Physical Therapy General,other federal insurance,I,50.00,22.92,24.07,50.00,25.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,11406,cpt,"Removal of growth (4.0 centimeters) of the trunk, arms, or legs",other federal insurance,O,4611.96,1282.77,6142.81,9962.00,2305.98
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,83883,cpt,"Nephelometry, test method using light",other federal insurance,O,75.00,12.89,14.28,63.75,37.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,80053,cpt,"Blood test, comprehensive group of blood chemicals ",other federal insurance,O,205.00,6.01,11.09,174.25,102.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,93456,cpt,Insertion of catheter in right heart for X-ray imaging of blood vessels or grafts,other federal insurance,O,12258.80,2516.70,2686.28,6208.00,6129.40
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,85379,cpt,"Coagulation function measurement, D-dimer; quantitative",other federal insurance,O,73.00,9.65,10.62,62.05,36.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,73522,cpt,"X-ray of both hips with pelvis, 3-4 views",other federal insurance,O,645.00,99.34,102.15,548.25,322.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,93461,cpt,Insertion of catheter in right and left heart and left lower heart for imaging of blood vessels and/or grafts including imaging interpretation and supervision and injection,other federal insurance,O,13186.65,2516.70,2675.81,5610.81,6593.33
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,85652,cpt,"Red blood cell sedimentation rate, to detect inflammation, automated",other federal insurance,O,19.00,2.56,2.84,16.15,9.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,22845,cpt,"Insertion of anterior spinal instrumentation for spinal stabilization, 2 to 3 vertebral segments",other federal insurance,O,36188.19,10691.58,11126.12,21622.73,18094.10
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,36558,cpt,"Insertion of central venous catheter for infusion, patient 5 years or older, tunneled",other federal insurance,O,6456.55,2484.26,2582.59,4898.56,3228.28
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,884,ms-drg,organic disturbances and intellectual disability,other federal insurance,I,18076.49,5187.00,6034.80,10671.15,9038.25
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,065,ms-drg,intracranial hemorrhage or cerebral infarction with cc or tpa in 24 hours,other federal insurance,I,16559.24,2296.00,6505.50,9873.94,8279.62
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,23615,cpt,"Open treatment of broken upper arm bone, upper end",other federal insurance,O,37844.35,8531.83,10948.43,11572.55,18922.18
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,84550,cpt,"Uric acid level, blood",other federal insurance,O,32.00,2.57,4.75,38.25,16.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,698,ms-drg,other kidney and urinary tract diagnoses with mcc,other federal insurance,I,21916.07,9338.98,10249.15,12170.99,10958.04
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,87015,cpt,Concentration of specimen for infectious agents,other federal insurance,O,48.00,6.33,7.01,56.95,24.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0481,revCode,Cardiology Cardiac cath lab,other federal insurance,O,5266.00,990.13,2642.54,4476.10,2633.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,28755,cpt,"Fusion of great toe, between the toe joints",other federal insurance,O,9219.82,5192.69,5452.32,9791.29,4609.91
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,307,ms-drg,cardiac congenital and valvular disorders without mcc,other federal insurance,I,13579.15,3893.67,5893.08,5893.08,6789.58
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,78226,cpt,Imaging of liver and bile duct system,other federal insurance,O,667.00,263.10,346.30,667.00,333.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,72146,cpt,MRI scan of middle spinal canal,other federal insurance,O,2350.00,203.67,212.27,1025.00,1175.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,379,ms-drg,gastrointestinal hemorrhage without cc/mcc,other federal insurance,I,11316.80,4207.62,4305.84,7502.00,5658.40
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,87328,cpt,Detection test by immunoassay technique for cryptosporidium (parasite),other federal insurance,O,80.00,13.10,14.51,80.00,40.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,20550,cpt,"Injections of tendon sheath, ligament, or muscle membrane",other federal insurance,O,1800.90,231.26,238.07,1288.00,900.45
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,74220,cpt,X-ray of esophagus with single contrast,other federal insurance,O,326.00,44.00,166.09,277.10,163.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,432,ms-drg,cirrhosis and alcoholic hepatitis with mcc,other federal insurance,I,19943.61,5427.04,11724.71,22678.96,9971.81
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,77370,cpt,Radiation therapy consultation,other federal insurance,O,553.00,110.02,115.38,336.66,276.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0309,revCode,Laboratory Other,other federal insurance,O,87.00,4.72,4.96,73.95,43.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,86359,cpt,"T cells count, total",other federal insurance,O,109.00,37.73,39.62,70.64,54.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,90686,cpt,"Vaccine for influenza for administration into muscle, 0.5 ml dosage, quadrivalent, preservation free",other federal insurance,O,105.30,25.69,26.97,70.44,52.65
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,13133,cpt,"Repair of wound of forehead, cheeks, chin, mouth, neck, underarms, genitals, hands, and/or feet",other federal insurance,O,5008.93,805.84,805.84,1258.08,2504.47
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,U0003,cpt,cov-19 amp prb hgh thruput,other federal insurance,O,128.00,89.60,100.00,103.00,64.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,52356,cpt,Crushing of stone in urinary duct (ureter) with stent using an endoscope,other federal insurance,I,10468.66,3789.23,4074.69,4074.69,5234.33
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,74425,cpt,Radiological supervision and interpretation X-ray of urinary tract,other federal insurance,O,563.00,348.04,348.04,348.04,281.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,481,ms-drg,hip and femur procedures except major joint with cc,other federal insurance,I,36243.72,12055.77,12920.28,27601.60,18121.86
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,38222,cpt,Diagnostic aspirations and biopsies of bone marrow,other federal insurance,I,19119.13,2284.75,2284.75,2284.75,9559.57
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,43248,cpt,Insertion of guide wire with dilation of esophagus using an endoscope,other federal insurance,O,3770.74,702.83,935.53,2665.50,1885.37
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,32555,cpt,Removal of fluid from chest cavity with imaging guidance,other federal insurance,O,1916.50,89.50,534.29,1365.00,958.25
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,26160,cpt,Removal of growth of tendon finger or hand,other federal insurance,O,3918.54,1208.73,1270.54,2827.45,1959.27
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,30140,cpt,"Removal of nasal air passage, under the lining tissue",other federal insurance,O,10234.53,2273.00,5308.21,10569.95,5117.27
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,62305,cpt,"X-ray of lower spinal canal with radiological supervision and interpretation, two or more regions",other federal insurance,O,5878.94,991.32,1059.01,1754.51,2939.47
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,78315,cpt,"Bone and/or joint imaging, 3 phase study",other federal insurance,O,1121.00,319.56,350.34,865.00,560.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,58262,cpt,"Vaginal removal of uterus (250 grams or less), tubes, and/or ovaries",other federal insurance,I,7849.61,5106.30,5106.30,5106.30,3924.81
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,064,ms-drg,intracranial hemorrhage or cerebral infarction with mcc,other federal insurance,I,20884.54,11040.96,11860.54,19550.23,10442.27
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,72141,cpt,MRI scan of upper spinal canal,other federal insurance,O,2350.00,127.47,213.13,1997.50,1175.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0307,revCode,Laboratory Urology,other federal insurance,I,11.50,3.91,3.91,27.50,5.75
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,45384,cpt,"Removal of tissue abnormalities, tumors, or polyps of large bowel by hot biopsy forceps, using a flexible endoscope",other federal insurance,O,2868.00,900.21,945.22,2333.02,1434.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,83010,cpt,Haptoglobin (serum protein) level,other federal insurance,O,91.00,12.58,13.21,77.35,45.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,43235,cpt,"Endoscopy of throat, stomach, and intestines",other federal insurance,O,2501.57,120.46,1106.96,2235.00,1250.79
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0942,revCode,Medical Rehabilitation Day Program Education/training,other federal insurance,O,214.00,25.72,32.85,123.39,107.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,247,ms-drg,percutaneous cardiovascular procedures with drug-eluting stent without mcc,other federal insurance,I,38297.60,11487.71,12262.47,35308.03,19148.80
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,84165,cpt,"Protein measurement, serum",other federal insurance,O,31.00,7.24,11.28,26.35,15.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,27792,cpt,Open treatment of the outside prominence of bone of the leg (fibula) in the region of the ankle,other federal insurance,O,11298.11,4395.11,5710.18,8353.31,5649.06
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,47563,cpt,Removal of gallbladder with X-ray study of bile ducts using endoscope,other federal insurance,O,6695.60,2878.00,4648.94,4766.00,3347.80
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0360,revCode,Operating Room Services General,other federal insurance,O,3110.50,887.00,2457.24,2693.65,1555.25
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,27822,cpt,Open treatment of all three prominences of the bones of the leg (tibia and fibula) in the region of the ankle,other federal insurance,O,25569.70,4248.37,5766.45,10195.75,12784.85
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0924,revCode,Other Diagnostic Services Allergy test,other federal insurance,O,520.00,130.00,443.62,443.62,260.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,43275,cpt,Removal of stent from pancreatic or bile duct using a flexible endoscope via mouth,other federal insurance,O,7431.03,2313.00,2843.63,3510.00,3715.52
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,86677,cpt,Analysis for antibody to Helicobacter pylori (gastrointestinal bacteria),other federal insurance,O,127.17,16.85,17.69,30.33,63.59
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,460,ms-drg,Spinal fusion,other federal insurance,I,105455.62,17949.38,23868.33,41459.79,52727.81
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,391,ms-drg,"esophagitis, gastroenteritis and miscellaneous digestive disorders with mcc",other federal insurance,I,15844.16,7301.54,8032.64,16732.35,7922.08
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,73202,cpt,CT scan of arm before and after contrast,other federal insurance,O,1495.00,166.02,166.02,378.00,747.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,33241,cpt,Removal of defibrillator pulse generator,other federal insurance,O,122170.37,16156.81,17170.72,44354.66,61085.19
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,33249,cpt,Insertion or replacement of single or dual chamber pacing defibrillator leads,other federal insurance,O,143932.03,28370.05,29943.43,48973.05,71966.02
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0611,revCode,Magnetic Resonance Technology (MRT) Brain/brain stem,other federal insurance,I,1772.00,202.29,209.77,1267.51,886.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,27766,cpt,Open treatment of the inside prominence of bone of the leg (fibula) in the region of the ankle,other federal insurance,O,17729.33,5439.55,5766.20,15056.40,8864.67
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,76830,cpt,Pelivic ultrasound,other federal insurance,O,279.00,52.80,99.33,237.15,139.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,49560,cpt,"Repair of incisional or abdominal hernia, initial or primary, not trapped",other federal insurance,O,7974.54,1626.00,2931.26,6900.52,3987.27
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,82668,cpt,Erythropoietin (protein) level,other federal insurance,O,43.00,13.06,19.73,33.82,21.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,A9270,cpt,non-covered item or service,other federal insurance,O,1.28,0.10,1.21,3.55,0.64
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,36252,cpt,Insertion of catheters into main and accessory arteries of both kidneys for imaging including radiological supervision and interpretation,other federal insurance,O,13407.53,2500.48,9106.39,9106.39,6703.77
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,73562,cpt,"X-ray of knee, 3 views",other federal insurance,O,210.00,23.74,74.93,178.50,105.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,200,ms-drg,pneumothorax with cc,other federal insurance,I,16386.21,6450.02,6865.55,11217.57,8193.11
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,86920,cpt,"Blood unit compatibility test, immediate spin technique",other federal insurance,O,181.00,26.88,68.87,128.31,90.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0424,revCode,Physical Therapy Evaluation or reevaluation,other federal insurance,I,182.00,71.97,100.79,182.00,91.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,536,ms-drg,fractures of hip and pelvis without mcc,other federal insurance,I,10821.76,5080.69,5080.69,12582.72,5410.88
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,82728,cpt,Ferritin (blood protein) level,other federal insurance,O,98.00,12.92,14.31,83.30,49.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,36415,cpt,Insertion of needle into vein for collection of blood sample,other federal insurance,O,15.00,2.70,3.15,12.75,7.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,74150,cpt,CT scan abdomen,other federal insurance,O,1320.00,47.30,75.43,658.00,660.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,78014,cpt,Thyroid imaging with vascular flow,other federal insurance,O,653.00,327.39,347.54,653.00,326.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0403,revCode,Other Imaging Services Screening mammography,other federal insurance,O,234.00,57.78,88.42,198.90,117.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,85300,cpt,Antithrombin III antigen (clotting inhibitor) activity,other federal insurance,O,85.00,11.85,12.44,72.25,42.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,43260,cpt,"Diagnostic examination of gallbladder and pancreatic, liver, and bile ducts using an endoscope, including collection of specimen(s)",other federal insurance,O,7635.49,2674.50,5000.30,5000.30,3817.75
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,C1760,cpt,"closure dev, vasc",other federal insurance,O,1567.50,502.23,1567.50,1567.50,783.75
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,89321,cpt,Semen analysis for sperm presence,other federal insurance,O,87.00,11.42,12.65,73.95,43.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,57260,cpt,"Plastic repair of vagina and tissue separating vagina, rectum, and bladder",other federal insurance,I,7652.12,5106.30,5106.30,5106.30,3826.06
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,47562,cpt,Gallbladder removal using endoscope,other federal insurance,O,5301.30,2909.50,4648.85,4766.00,2650.65
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,190,ms-drg,chronic obstructive pulmonary disease with mcc,other federal insurance,I,16386.30,6737.35,7286.78,10281.07,8193.15
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,78815,cpt,Nuclear medicine study with CT imaging skull base to mid-thigh,other federal insurance,O,4929.00,1252.69,1349.37,4319.00,2464.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,43249,cpt,"Balloon dilation of esophagus, stomach and upper small bowel using a flexible endoscope",other federal insurance,O,5307.34,1284.00,1509.54,2335.50,2653.67
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,493,ms-drg,"lower extremity and humerus procedures except hip, foot and femur with cc",other federal insurance,I,43569.77,13494.64,14298.90,22221.82,21784.89
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,36011,cpt,"Insertion of catheter into vein, first order branch",other federal insurance,O,11371.96,1470.00,4372.47,4372.47,5685.98
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,86140,cpt,Measurement C-reactive protein for detection of infection or inflammation,other federal insurance,O,37.00,4.91,5.44,31.45,18.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0341,revCode,Nuclear Medicine Diagnostic,other federal insurance,O,2257.00,316.50,1190.40,1918.45,1128.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,84146,cpt,Prolactin (milk producing hormone) level,other federal insurance,O,139.00,18.36,20.35,34.88,69.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,336,ms-drg,peritoneal adhesiolysis with cc,other federal insurance,I,27105.27,13256.70,14138.22,24155.00,13552.64
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,70543,cpt,"MRI scan bones of the eye, face, and/or neck before and after contrast",other federal insurance,O,2526.00,319.57,335.55,1025.00,1263.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,33228,cpt,Removal and replacement of dual lead permanent pacemaker pulse generator,other federal insurance,O,32981.76,5829.79,9480.01,18524.03,16490.88
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,82565,cpt,Blood creatinine level,other federal insurance,O,35.00,2.91,5.38,29.75,17.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,83993,cpt,Stool calprotectin (protein) level,other federal insurance,O,426.00,18.60,20.61,362.10,213.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,334,ms-drg,rectal resection without cc/mcc,other federal insurance,I,35501.74,9942.61,9942.61,14934.68,17750.87
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,433,ms-drg,cirrhosis and alcoholic hepatitis with cc,other federal insurance,I,16835.26,5478.00,6655.57,7434.48,8417.63
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,390,ms-drg,gastrointestinal obstruction without cc/mcc,other federal insurance,I,9518.30,3670.54,4134.72,5600.00,4759.15
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,74246,cpt,X-ray of upper digestive tract with double contrast,other federal insurance,O,573.00,73.09,162.75,487.05,286.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,71250,cpt,CT scan chest,other federal insurance,O,1590.00,90.82,101.19,1351.50,795.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,97032,cpt,"Application of electrical stimulation to 1 or more areas, each 15 minutes",other federal insurance,O,50.00,11.54,12.02,21.73,25.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,93880,cpt,Ultrasound scanning of blood flow (outside the brain) on both sides of head and neck,other federal insurance,O,615.00,120.38,209.77,522.75,307.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,43282,cpt,Repair of hernia of muscle at esophagus and stomach with implantation of mesh using an endoscope,other federal insurance,O,18121.40,5463.20,7980.58,8979.62,9060.70
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,87522,cpt,"Detection test by nucleic acid for Hepatitis C virus, quantification",other federal insurance,O,228.00,42.84,44.98,160.65,114.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0250,revCode,Pharmacy General,other federal insurance,O,0.15,0.03,13.98,580.18,0.08
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,86704,cpt,Hepatitis B core antibody measurement,other federal insurance,O,38.00,11.42,12.65,32.30,19.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,623,ms-drg,"skin grafts and wound debridement for endocrine, nutritional and metabolic disorders with cc",other federal insurance,I,18747.89,10818.14,11664.02,13933.77,9373.95
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,45385,cpt,Colonoscopy w polyp removal,other federal insurance,I,7637.82,945.22,945.22,1275.98,3818.91
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,281,ms-drg,"acute myocardial infarction, discharged alive with cc",other federal insurance,I,14636.93,5658.49,6009.01,14992.51,7318.47
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,C8924,cpt,"2d tte w or w/o fol w/con,fu",other federal insurance,O,785.00,325.52,335.55,335.55,392.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,375,ms-drg,digestive malignancy with cc,other federal insurance,I,16538.46,7255.64,8003.19,14033.67,8269.23
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,62304,cpt,X-ray of lower spinal canal with radiological supervision and interpretation,other federal insurance,O,3265.88,578.00,987.45,2776.00,1632.94
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0636,revCode,Pharmacy - Extension of 025X Drugs requiring detailed coding,other federal insurance,I,105.30,6.68,26.33,152.25,52.65
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,33263,cpt,"Removal and replacement of defibrillator pulse generator, two wires (leads)",other federal insurance,O,99483.88,18600.00,21431.60,46217.72,49741.94
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,84597,cpt,Vitamin K level,other federal insurance,O,190.00,13.00,14.41,161.50,95.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,93656,cpt,"Evaluation and insertion of catheters for recording, pacing, and treatment of abnormal heart rhythm",other federal insurance,O,93166.62,6514.50,19594.23,19594.23,46583.31
